id,label,kind,layer,ideology,magnitude,ein,source_url,notes,logo,country,slices,n_slices,communities,community_primary
source_named_endpoint:ENDPOINT001-004,EA Animal Welfare Fund,project,project,,3,,https://funds.effectivealtruism.org/funds/animal-welfare,"The EA Animal Welfare Fund is an EA Funds grantmaking fund. Its undated fund page says it finds and funds efforts intended to end factory farming, improve farmed-animal welfare, and address neglected causes of animal suffering worldwide; it operates as a pooled fund and assesses funding proposals from organizations and individuals.",source_named_endpoint:ENDPOINT001-004,,all,1,fund|ea,fund
source_named_endpoint:ENDPOINT001-005,European Commission AI Act Scientific Panel,project,project,,1,,https://safe.ai/news,"Scientific panel named in CAIS’s June 3, 2026 appointment announcement; the cached source does not define its statutory remit or powers.",source_named_endpoint:ENDPOINT001-005,,all,1,,
discovery_source_local:ND003-022,FTX Climate,project,project,,2,,https://www.ftx-climate.com/research-and-policy,The historical FTX Climate page describes a climate research-and-policy program supporting work by other organizations.,discovery_source_local:ND003-022,,all,1,,
discovery_source_local:ND004-006,Magdalena Wache,person,person,,3,,https://www.successif.org/about,Successif’s team page lists Magdalena Wache as a Technical AI Safety Career Advisor.,discovery_source_local:ND004-006,,all,1,safety|ea|rat,safety
discovery_source_local:ND004-009,Adam Kaufman,person,person,,7,,https://www.redwoodresearch.org/team,Redwood Research’s cached team list includes Adam Kaufman under Technical Staff.,discovery_source_local:ND004-009,,all,1,safety|rat,safety
discovery_source_local:ND004-011,Tao Lin,person,person,,14,,https://metr.org/team/tao-lin/,METR’s cached biography labels Tao Lin Former Technical Staff and explicitly states that he is no longer affiliated with METR.,discovery_source_local:ND004-011,,all,1,safety|rat,safety
discovery_source_local:ND004-014,Julian Stastny,person,person,,5,,https://www.redwoodresearch.org/team,Redwood Research’s cached team list includes Julian Stastny under Technical Staff.,discovery_source_local:ND004-014,,all,1,safety|ea|rat,safety
discovery_source_local:ND004-015,Kevin Wei,person,person,,2,,https://www.pivotal-research.org/mentors,"The embedded Pivotal mentor profile record for Kevin Wei gives the role label “Adjunct, RAND”.",discovery_source_local:ND004-015,,all,1,ea|rat,ea
discovery_source_local:ND004-016,Stefan Heimersheim,person,person,,5,,https://www.pivotal-research.org/mentors,"The embedded Pivotal mentor profile record for Stefan Heimersheim gives the role label “Research Associate, Adecco / Google Deepmind”.",discovery_source_local:ND004-016,,all,1,safety|rat,safety
discovery_source_local:ND004-023,Ashwin Acharya,person,person,,7,,https://cset.georgetown.edu/wp-content/uploads/CSET-When-AI-Builds-AI.pdf,The cited CSET report’s author biographies describe Ashwin Acharya as an AI policy and strategy researcher.,discovery_source_local:ND004-023,,all,1,gov|ea,gov
discovery_source_local:ND004-025,Colin Shea-Blymyer,person,person,,1,,https://cset.georgetown.edu/wp-content/uploads/CSET-When-AI-Builds-AI.pdf,The cited CSET report’s author biographies describe Colin Shea-Blymyer as a research fellow on CSET’s CyberAI Project.,discovery_source_local:ND004-025,,all,1,gov,gov
discovery_source_local:ND004-028,Ketan Ramakrishnan,person,person,,2,,https://law.yale.edu/ketan-ramakrishnan,Yale Law School’s biography describes Ketan Ramakrishnan as an associate professor of law with interests including AI regulation.,discovery_source_local:ND004-028,,all,1,fund,fund
discovery_source_local:ND004-030,Patricia Paskov,person,person,,2,,https://www.rand.org/about/people/p/paskov_patricia.html,RAND’s biography describes Patricia Paskov as an adjunct researcher focused on frontier AI capability evaluations and policy.,discovery_source_local:ND004-030,,all,1,gov,gov
discovery_source_local:ND005-022,Carnegie Mellon University,org,org,,4,,https://coursecatalog.web.cmu.edu/,Carnegie Mellon University’s course-catalog site identifies the university and its Pittsburgh address.,discovery_source_local:ND005-022,,all,1,,
discovery_source_local:ND006-003,Rose Hadshar,person,person,,4,,https://register-of-charities.charitycommission.gov.uk/en/charity-search?_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_objectiveId=A18606048&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_mvcRenderCommandName=%2Faccounts-and-annual-returns&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_organisationNumber=5026843&p_p_cacheability=cacheLevelPage&p_p_id=uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet&p_p_lifecycle=2&p_p_mode=view&p_p_resource_id=%2Faccounts-resource&p_p_state=maximized,The cited charity accounts describe Rose Hadshar as engaged for consultancy services and later hired as an employee.,discovery_source_local:ND006-003,,all,1,safety|ea|rat,safety
discovery_source_local:ND006-005,Suzy Shepherd,person,person,,1,,https://framefellowship.com/assets/index-CUMxxB1e.js,Frame’s preserved cohort data labels Suzy Shepherd a visiting fellow and describes her as a film editor and director.,discovery_source_local:ND006-005,,all,1,rat,rat
discovery_source_local:ND006-016,Cullen O'Keefe,person,person,,1,,https://www.tarbellcenter.org/about,Tarbell’s supporter disclosure lists Cullen O'Keefe with a 2025 designation.,discovery_source_local:ND006-016,,all,1,safety|rat,safety
discovery_source_local:ND006-018,Darryl Wright,person,person,,1,,https://www.successif.org/about,Successif’s team page lists Darryl Wright as an AI Policy and Law Career Advisor.,discovery_source_local:ND006-018,,all,1,ea|safety,ea
discovery_source_local:ND006-019,Drew Spartz,person,person,,4,,https://framefellowship.com,Frame’s page describes Drew Spartz as the creator of the YouTube channel Species.,discovery_source_local:ND006-019,,all,1,ea|rat|safety,ea
discovery_source_local:ND006-020,Hazel Browne,person,person,,1,,https://www.tarbellcenter.org/about,Tarbell’s supporter disclosure lists Hazel Browne with a 2024 designation.,discovery_source_local:ND006-020,,all,1,ea,ea
discovery_source_local:ND006-022,John Bridge,person,person,,1,,https://www.forethought.org/about,Forethought’s team page lists John Bridge as a Researcher.,discovery_source_local:ND006-022,,all,1,,
discovery_source_local:ND006-026,Katie Glass,person,person,,1,,https://www.successif.org/about,Successif’s team page lists Katie Glass as a Workshop Facilitator.,discovery_source_local:ND006-026,,all,1,ea,ea
registry_source_local_person:center-for-ai-safety::CAIS-R002:subject,Oliver Zhang,person,person,,5,,https://safe.ai/about,CAIS’s undated About Us page lists Oliver Zhang as Managing Director in its leadership section.,registry_source_local_person:center-for-ai-safety::CAIS-R002:subject,,all,1,,
registry_source_local_person:ea-funds::EF-R1855:subject,Kieran Greig,person,person,,7,84-3896318,https://rethinkpriorities.org/about-us/,Rethink Priorities’ undated About Us page lists Kieran Greig as President in its Leadership and Executive Team. The page establishes this listed role but does not establish its dates or continuity.,registry_source_local_person:ea-funds::EF-R1855:subject,,all,1,ea,ea
registry_source_local_person:pivotal-research::PIV-R051:subject,Tilman Räuker,person,person,,1,,https://www.pivotal-research.org/about,"Pivotal Research’s about page and exact team-profile metadata identify Tilman Räuker as a Co-Director. The supplied sources do not provide a substantive biography, duties, tenure, or other affiliations.",registry_source_local_person:pivotal-research::PIV-R051:subject,,all,1,safety,safety
registry_source_local_person:successif::SUC-R019:subject,Rusheb Shah,person,person,,6,,https://www.successif.org/about,"Rusheb Shah is listed on Successif’s advisory board as a London-based software engineer at Apollo Research who builds software tools supporting frontier LLM-evaluations research. The undated profile also describes him as a former Successif advisee who moved into direct AI-safety work in 2023 after five years of industry engineering, including at AWS.",registry_source_local_person:successif::SUC-R019:subject,,all,1,safety,safety
registry_source_local_person:manifund::MF-R0474:subject,Rachel Shu,person,person,,4,,https://moxsf.substack.com/p/putting-my-shoes-back-on,"Rachel Shu is the author of this July 2026 announcement and states that she was stepping down as Mox’s director, with her last day planned for July 13. She says she started Mox’s Global Expert Fellows program and planned to join a new Washington, D.C.-based team building a conference venue.",registry_source_local_person:manifund::MF-R0474:subject,,all,1,ea|rat,ea
registry_source_local_person:redwood-research::RW-R023:subject,Tyler Tracy,person,person,,7,,https://www.redwoodresearch.org/team,"Tyler Tracy is listed in the “Technical Staff” section of Redwood Research’s team page. The undated page establishes this source-local team-page listing only, not current tenure or any further role details.",registry_source_local_person:redwood-research::RW-R023:subject,,all,1,safety|rat,safety
registry_source_local_person:coefficient-giving::CG-R105:subject,Francis Rhys Ward,person,person,,3,,https://arxiv.org/abs/2512.00218,"Co-author of the arXiv paper “Reasoning Under Pressure: How do Training Incentives Influence Chain-of-Thought Monitorability?”, which studies how training incentives affect the monitorability of reasoning-model chain-of-thought. The paper lists Ward’s affiliation as Independent.",registry_source_local_person:coefficient-giving::CG-R105:subject,,all,1,safety|ea|rat,safety
registry_source_local_person:center-for-security-and-emerging-technology::CSET-R097:subject,Noam Kolt,person,person,,1,,https://cset.georgetown.edu/wp-content/uploads/CSET-Through-the-Chat-Window-and-Into-the-Real-World.pdf,Coauthor of CSET’s October 2024 workshop report on AI agents; the report identifies him as an assistant professor at the Hebrew University of Jerusalem’s Faculty of Law and School of Computer Science and Engineering at publication time.,registry_source_local_person:center-for-security-and-emerging-technology::CSET-R097:subject,,all,1,,
registry_source_local_person:center-for-security-and-emerging-technology::CSET-R127:subject,Saif Khan,person,person,,1,,https://cset.georgetown.edu/wp-content/uploads/CSET-When-AI-Builds-AI.pdf,Author and workshop co-organizer and/or lead drafter of CSET’s January 2026 report on automation of AI R&D; the report identifies him as a distinguished technology fellow at the Institute for Progress.,registry_source_local_person:center-for-security-and-emerging-technology::CSET-R127:subject,,all,1,rat,rat
registry_source_local_person:ftx-future-fund::FTX-R211:object,Thomas Kwa,person,person,,11,,https://ftxfuturefund.org/our-regrants/,"Named recipient of a $37,500 regrant described as supporting three months of AI-safety research, dated March 2022 on the source page.",registry_source_local_person:ftx-future-fund::FTX-R211:object,,all,1,safety|ea|rat,safety
registry_source_local_person:pivotal-research::PIV-R014:subject,Bruce Tsai,person,person,,4,,https://www.pivotal-research.org/about,Listed by Pivotal Research as a member of its '25 cohort among selected alumni; the page places “Constellation” after his cohort entry but does not specify the nature or timing of that association.,registry_source_local_person:pivotal-research::PIV-R014:subject,,all,1,ea,ea
